id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked
120896,65510,2025-10-22,315000,7,No disponible,-315
120897,65510,2025-07-27,217000,7,,217
,59743,2026-04-25,480000,10,No disponible,480
120909,62530,2025-01-05,959000,4,,548
120913,62530,2025-04-13,-152000,4,No disponible,152
,62530,2025-06-30,1844000,,No disponible,1844
120923,60556,2025-02-08,-13000,1,No disponible,13
120937,60780,2025-06-13,3225000,5,No disponible,-645
120939,60780,2025-03-30,475000,5,No disponible,-475
120941,60780,2026-06-16,235000,5,,235
120943,64341,2025-02-03,762000,2,,254
,64341,2025-02-24,46000,2,No disponible,46
120949,57491,2025-02-03,336000,4,No disponible,-336
120950,57491,2025-03-07,1156000,4,No disponible,
120952,,2025-03-08,288000,4,No disponible,-288
120953,57491,2025-02-13,1032000,4,No disponible,-1032
120954,64769,2025-06-26,1323000,9,No disponible,1323
120955,64769,2025-12-06,9000,9,No disponible,81
120956,64769,2025-09-20,990000,9,No disponible,990
120957,64769,2025-10-01,-963000,9,No disponible,963
,62481,,350000,1,No disponible,350
120959,62481,2025-06-03,124000,1,No disponible,124
120960,62481,2025-05-27,365000,1,No disponible,365
120961,62481,2025-01-06,160000,1,,40
120962,62481,2025-05-17,11000,1,No disponible,11
120963,62481,2025-02-05,83000,1,No disponible,83
120964,62481,2025-04-03,49000,1,No disponible,49
120966,64692,2025-06-08,108000,2,No disponible,-108
,61065,2026-04-07,834000,6,No disponible,834
,63291,2025-02-04,532000,7,No disponible,532
120992,63291,2025-11-10,-343000,7,No disponible,
120996,63291,2025-09-08,-609000,7,No disponible,609
120997,63291,2025-10-19,-280000,7,No disponible,280
,,,,,,
,63291,2025-12-21,217000,7,No disponible,217
121010,62782,2025-06-02,564000,4,,564
121017,59581,,459000,3,,-459
121024,65401,,3450000,,,690
,62247,2026-08-15,243000,6,No disponible,
,62247,2026-01-03,600000,6,No disponible,
,62247,2025-03-25,120000,6,No disponible,
,62247,2025-11-01,78000,6,No disponible,78
121037,62247,,588000,6,,588
121038,62247,2026-03-31,360000,6,No disponible,-360
121039,59387,2026-02-03,80000,4,No disponible,80
,59387,2025-07-29,1736000,4,No disponible,248
121041,59387,2026-02-02,96000,,No disponible,96
121042,59387,2025-01-17,344000,4,No disponible,344
121043,59387,2025-08-15,116000,4,No disponible,116
121044,59387,2025-03-09,144000,4,No disponible,144
121045,59387,2025-06-19,,,No disponible,324
121046,59387,2025-10-14,48000,4,No disponible,48
121047,59387,2026-09-07,452000,4,No disponible,452
121050,59533,2025-01-04,1950000,10,,650
121052,59533,2025-01-01,730000,10,,-730
121062,57915,2025-01-13,252000,6,No disponible,-252
121069,57915,2025-01-30,204000,6,No disponible,-204
121073,56884,2025-04-13,-153000,1,No disponible,153
121075,56884,2025-01-22,40000,1,,40
,66299,2025-02-28,1305000,5,No disponible,1305
121078,66299,2025-07-12,-2880000,5,No disponible,480
121080,66299,,170000,5,,170
121082,66299,2025-01-23,270000,5,No disponible,-270
121089,66299,2025-03-30,185000,5,No disponible,-185
,62065,2025-03-18,445000,1,No disponible,
121095,62687,2025-05-03,180000,3,,45
121096,62687,2025-02-26,69000,3,,69
121102,56357,2025-02-08,800000,10,No disponible,-800
121104,56357,2025-01-20,1660000,10,No disponible,-1660
,66631,2026-11-02,450000,6,No disponible,450
121110,60983,2025-09-04,600000,5,,-600
121111,60983,2025-01-10,90000,5,No disponible,-150
121115,65893,,94000,2,,94
121116,65893,2025-11-22,-255000,2,No disponible,170
121118,65893,2025-10-02,136000,2,No disponible,136
121119,65893,2025-01-14,782000,2,,782
121120,65893,2025-09-28,532000,2,No disponible,152
121121,65893,2025-08-23,192000,2,No disponible,192
121122,65893,2025-04-19,78000,2,,78
121123,65893,2025-11-30,88000,2,,88
,65893,2025-03-31,70000,2,No disponible,-70
121125,65893,2025-04-29,200000,2,No disponible,200
121126,65893,2026-06-15,188000,2,No disponible,188
,65893,2025-10-02,382000,2,No disponible,382
121129,65893,2025-02-08,28000,2,No disponible,28
121131,64851,2025-02-24,-828000,9,No disponible,828
121146,62897,2026-05-04,735000,7,No disponible,-735
121148,63271,2026-02-20,1413000,9,No disponible,-1413
121149,63271,2025-12-12,-2097000,9,,2097
121156,63271,2025-08-20,-450000,9,No disponible,450
121167,61979,2025-07-27,-322000,7,No disponible,-322
121168,63588,2025-09-29,-345000,3,No disponible,345
121180,61964,2026-07-09,-41000,1,No disponible,41
121186,58450,2025-08-11,86000,5,,-215
121194,63599,2025-05-19,-52000,4,No disponible,52
121195,63599,2025-01-04,100000,4,,100
121196,63599,2025-05-16,-608000,4,No disponible,608
121199,61027,2025-06-07,1120000,4,No disponible,-1120
121206,56302,,100000,,No disponible,-100
121213,55680,2025-10-11,264000,4,No disponible,-264
,,2025-03-15,900000,10,No disponible,900
,64016,2026-04-19,152000,2,No disponible,-152
121241,,2025-09-25,12000,10,No disponible,-120
121247,,2025-11-10,940000,10,,940
121250,63175,2025-01-08,-1350000,,No disponible,1350
121251,63175,2025-05-13,348000,9,No disponible,
121252,63175,2025-01-03,720000,9,,720
121253,63175,2025-05-04,-189000,9,No disponible,189
121254,63175,2025-01-29,819000,9,No disponible,819
121255,63175,2025-01-30,45000,9,No disponible,45
121257,63175,2025-02-26,3474000,9,No disponible,3474
,,2025-03-07,474000,6,No disponible,474
121260,57328,2025-01-04,848000,8,No disponible,848
121261,57328,2025-02-04,-1488000,8,No disponible,496
121262,57328,2025-01-29,-656000,8,No disponible,656
121263,57328,2025-01-19,344000,8,No disponible,344
121264,57328,2025-01-16,896000,8,No disponible,896
121265,57328,2025-01-17,2784000,8,,464
121266,57328,2025-01-11,288000,8,No disponible,-288
,57328,2025-02-01,312000,8,No disponible,312
121268,57328,,144000,,No disponible,144
121269,57328,2025-01-15,88000,8,No disponible,
121270,57328,2025-01-28,320000,8,No disponible,320
121271,57328,2025-01-16,704000,8,No disponible,704
121325,59872,2025-01-25,510000,10,No disponible,510
,59949,2026-07-19,292000,1,No disponible,73
121274,59949,2026-02-26,-86000,1,No disponible,86
,56487,2025-12-16,35000,1,No disponible,35
121281,56487,2025-07-11,-44000,1,No disponible,44
,56487,2026-09-11,89000,1,No disponible,89
,56487,2026-04-05,177000,1,No disponible,
,56487,2026-03-31,23000,1,No disponible,23
121300,57728,2025-06-02,1074000,6,,1074
121301,57728,2025-04-09,1140000,6,No disponible,1140
121302,57728,2025-04-11,546000,6,No disponible,78
,57728,2025-06-16,318000,,,
121304,57728,2025-03-11,78000,6,No disponible,
121305,57728,2025-04-16,396000,6,No disponible,396
,,2025-06-08,456000,6,No disponible,456
121307,57728,2025-05-15,72000,6,No disponible,-72
,57728,2025-07-12,504000,6,No disponible,504
,65836,2025-05-22,1610000,10,No disponible,1610
121312,65836,2025-10-30,4050000,10,No disponible,1350
121313,65836,2025-01-10,530000,10,No disponible,530
121314,65836,2025-10-26,130000,10,No disponible,130
121315,65836,2025-07-18,1660000,10,No disponible,1660
121316,65836,2025-08-30,4110000,10,No disponible,1370
,65836,2025-10-03,660000,10,No disponible,660
121318,65836,2025-05-05,-320000,10,,320
121320,59872,2025-02-04,920000,,No disponible,920
121321,59872,2025-04-03,2810000,10,No disponible,
121322,59872,2025-03-31,35000,10,No disponible,70
121323,59872,2025-01-25,-450000,10,,-450
121324,59872,2025-01-17,480000,10,No disponible,
121326,59872,2025-02-28,800000,10,No disponible,800
121327,59872,2025-04-13,-4800000,10,No disponible,4800
121339,65369,,-45000,1,No disponible,45
121342,58296,,930000,5,No disponible,930
,58296,2025-11-22,255000,5,No disponible,255
121344,58296,2025-04-24,910000,5,No disponible,130
121345,58296,2025-01-02,475000,5,No disponible,475
,,,,,,
121346,58296,2025-09-23,340000,5,No disponible,340
121347,58296,2025-10-03,310000,5,No disponible,310
121348,58296,2025-02-01,495000,5,No disponible,495
121349,58296,2025-02-25,,5,No disponible,495
121350,58296,2025-02-27,400000,5,No disponible,400
121351,63567,2025-01-06,957000,3,No disponible,957
121352,63567,2025-01-15,294000,3,No disponible,294
121353,63567,2025-01-27,255000,3,No disponible,255
121359,57308,2025-04-19,65000,5,,65
121364,66573,2026-01-14,532000,4,No disponible,532
121365,66573,,816000,4,No disponible,136
121366,66573,2025-10-15,196000,4,No disponible,196
121367,66573,,,4,No disponible,328
121368,66573,2025-12-13,156000,4,No disponible,156
121370,66573,2026-01-31,64000,4,No disponible,64
121371,63905,2025-02-11,,2,,578
121373,58732,2025-05-26,308000,4,No disponible,308
121374,58732,2025-10-01,456000,4,No disponible,456
121449,62940,2025-02-15,61000,,No disponible,61
121381,60561,2025-04-06,200000,,No disponible,200
121382,60561,2025-03-08,142000,1,No disponible,142
121383,60561,2025-04-08,96000,1,No disponible,96
121384,60561,2026-01-02,55000,1,No disponible,11
121386,60561,2025-03-31,11000,1,No disponible,
121387,60561,,75000,1,No disponible,75
121388,60561,2026-03-21,23000,1,No disponible,23
121389,62238,2025-01-08,1115000,5,No disponible,-1115
121390,62238,2025-02-11,230000,5,No disponible,115
121391,62238,2025-03-17,-145000,5,No disponible,145
121394,64408,2026-07-27,142000,4,No disponible,-284
121396,64408,2026-06-24,1168000,4,No disponible,-1168
121401,65149,2025-01-06,,3,No disponible,-153
121403,65149,,102000,3,No disponible,-102
121405,65149,2025-01-14,288000,3,,288
121408,59159,2025-02-01,-164000,4,No disponible,164
121420,60696,2025-10-11,1260000,3,No disponible,
121421,60696,2025-06-02,99000,3,No disponible,99
121422,60696,2025-06-05,75000,3,No disponible,75
121423,60696,2025-03-12,222000,3,No disponible,-222
121424,60696,2026-06-22,984000,3,No disponible,984
121425,60696,2025-09-20,162000,3,,162
121426,60696,2025-04-04,75000,3,No disponible,75
121427,60696,2025-10-11,255000,3,No disponible,255
121428,60696,2025-04-20,486000,3,No disponible,486
121429,57578,2025-11-28,1368000,8,No disponible,-1368
121430,57578,2026-03-17,210000,8,No disponible,240
121431,57578,2026-02-25,88000,8,No disponible,88
121432,57578,2025-04-22,600000,8,,600
,,2025-01-30,632000,8,No disponible,632
121434,57578,2025-08-28,144000,,No disponible,144
121435,57578,2025-12-14,248000,8,No disponible,248
121436,57578,2025-04-27,752000,8,No disponible,752
121442,58636,2025-04-26,348000,6,,348
121445,62940,2025-09-30,243000,1,No disponible,-243
121446,62940,2025-07-21,642000,1,No disponible,107
121447,62940,2025-06-16,,1,No disponible,67
121448,62940,2025-08-01,15000,1,No disponible,15
121450,62940,2026-03-06,-67000,1,No disponible,67
121451,62940,2026-09-29,73000,1,No disponible,73
121452,58441,2025-01-12,366000,6,No disponible,-366
121453,58441,2025-01-09,1458000,6,,486
121454,58441,2025-01-15,348000,6,No disponible,348
121455,58441,2025-01-15,390000,6,No disponible,390
121456,58441,2025-01-08,1338000,6,No disponible,1338
121457,55741,2025-03-02,-976000,8,No disponible,976
,55741,2025-07-06,336000,8,No disponible,336
121465,63037,,,9,No disponible,-1989
,62242,2025-03-18,80000,10,No disponible,80
121484,,2025-05-29,-2420000,10,No disponible,2420
121485,62232,2026-08-10,-288000,4,No disponible,288
121486,62232,,-140000,4,No disponible,28
121487,62232,2026-10-26,324000,4,,324
121492,62232,2026-05-17,168000,4,,84
121495,62388,2025-02-13,-575000,5,No disponible,575
121501,62229,,7938000,9,No disponible,-1323
121511,55761,2025-01-25,3537000,9,No disponible,3537
121512,55761,2025-01-09,288000,9,No disponible,432
121513,55761,2025-01-30,180000,9,No disponible,180
121514,55761,2025-02-03,837000,9,No disponible,837
121515,55761,2025-01-18,162000,9,No disponible,162
121516,55761,2025-02-05,477000,9,No disponible,-477
121517,55761,2025-01-13,729000,9,No disponible,729
121518,60885,2025-01-29,344000,2,No disponible,344
,59314,2025-12-05,1380000,10,No disponible,1380
121522,59314,2025-08-14,154000,10,No disponible,-220
122383,64879,2025-03-21,530000,10,No disponible,530
121523,59314,2025-05-21,,10,,710
121525,59314,2026-10-06,-890000,10,,890
121528,59314,2026-05-01,620000,,,620
,58129,2025-01-22,129000,3,No disponible,129
121540,58129,2025-01-03,1290000,3,No disponible,-258
,60893,2025-03-26,-1062000,9,No disponible,1062
121546,65999,2025-01-01,2410000,10,No disponible,2410
,65999,2025-01-01,-3850000,10,No disponible,3850
121548,65999,2025-01-02,1740000,10,No disponible,870
121549,65999,2025-01-04,,10,No disponible,400
121551,,2025-05-13,-270000,2,No disponible,
121552,57961,2025-08-26,-160000,2,No disponible,160
,57961,2025-01-01,744000,2,No disponible,186
121559,64514,2025-11-26,136000,4,No disponible,136
121560,64514,2025-03-11,595000,4,No disponible,476
121561,64514,2025-09-05,240000,4,No disponible,240
121562,64514,2025-10-11,68000,4,No disponible,68
121563,64514,2025-03-21,92000,4,No disponible,92
121564,64514,2025-09-10,44000,4,No disponible,44
121565,66408,2026-01-21,264000,2,No disponible,264
121566,66408,2025-04-18,420000,2,No disponible,70
121567,66408,2025-06-25,168000,2,No disponible,168
121568,66408,2025-05-31,58000,2,No disponible,58
121569,66408,2025-12-18,136000,2,No disponible,136
121570,66408,2025-08-07,110000,2,No disponible,110
121571,66408,2025-05-19,90000,2,No disponible,90
121572,59353,2025-03-06,,3,No disponible,282
121573,59353,,279000,3,No disponible,93
121575,59353,,135000,3,,135
121576,59353,2026-01-12,351000,3,,351
121577,59353,2025-09-24,576000,,No disponible,288
121578,59353,2026-01-12,15000,3,No disponible,15
121579,59353,2025-10-12,-447000,3,No disponible,447
121580,64637,2025-03-06,-1500000,4,No disponible,1500
121582,64637,2025-02-03,392000,4,,
121585,64637,2025-01-08,-84000,4,No disponible,84
121586,64637,2025-03-24,104000,4,,104
121594,64637,2025-03-10,312000,4,,312
,,,,,,
121596,62374,2025-02-13,2040000,,No disponible,2040
121597,62374,2025-02-09,280000,5,No disponible,700
121598,62374,2025-02-16,,5,No disponible,330
121599,62374,2025-02-27,445000,5,No disponible,445
121600,62374,2025-02-22,1060000,5,No disponible,1060
121601,65593,2025-04-27,588000,3,No disponible,-588
121604,65593,2025-08-06,54000,3,,54
121606,55729,2025-11-22,,9,No disponible,1548
121607,55729,2026-08-14,595000,9,No disponible,765
121608,55729,2025-10-15,738000,9,No disponible,738
121609,55729,2025-11-23,81000,9,No disponible,81
121610,55729,2025-04-03,,9,No disponible,639
121611,55729,2026-07-05,189000,9,No disponible,
121612,55729,2026-07-15,864000,9,No disponible,
121613,55729,2025-09-19,747000,9,No disponible,747
121614,55729,2025-03-10,810000,9,No disponible,810
,55729,2025-10-01,6345000,9,No disponible,-1269
121616,55729,2026-02-12,468000,9,No disponible,468
121617,55729,2026-07-17,153000,9,No disponible,-153
121618,55729,2025-01-21,900000,9,No disponible,900
121619,55729,2025-05-05,459000,9,No disponible,459
121621,66160,2026-02-11,-756000,4,No disponible,756
,58887,2026-01-10,328000,8,No disponible,-328
121676,65503,2025-06-01,156000,3,,156
121656,56944,,123000,3,No disponible,-123
121658,57470,2025-02-06,415000,5,,415
121661,57470,2025-02-14,-355000,5,No disponible,
121668,57470,2025-04-05,-400000,5,No disponible,400
121677,65503,2025-06-25,33000,3,,33
121679,65503,2025-01-20,615000,,No disponible,-615
,65503,2025-05-13,219000,3,No disponible,219
121687,56706,2025-05-19,215000,5,,215
121688,66481,2025-02-28,190000,2,No disponible,190
121690,66481,2025-02-07,116000,2,,116
,66481,2025-03-19,128000,,No disponible,128
,55702,,290000,5,No disponible,290
121694,55702,2025-05-25,515000,5,No disponible,515
,59538,2026-08-31,3270000,10,No disponible,1090
121698,59538,2025-08-25,880000,10,,880
121701,58464,2025-02-21,-220000,4,,-220
121707,58464,2025-02-21,72000,4,,72
121710,58464,2025-04-15,-132000,4,No disponible,264
,58464,2025-06-03,96000,4,No disponible,
121712,55579,2025-01-31,208000,8,No disponible,208
121713,55579,2025-02-15,536000,,No disponible,536
121714,55579,2025-04-18,255000,8,No disponible,680
121715,,2025-02-27,544000,8,No disponible,-544
,55579,2025-02-17,208000,8,No disponible,208
121729,57592,2026-09-21,423000,9,,423
,57592,2025-12-22,2187000,9,No disponible,729
,56547,2025-05-29,-2520000,5,,420
121750,56547,2025-01-05,365000,5,No disponible,-365
121761,64203,2025-02-06,-58000,1,,58
121769,60928,2025-08-05,330000,3,No disponible,330
121770,60928,2026-07-22,234000,3,No disponible,234
121771,60928,2025-12-16,102000,3,No disponible,306
121772,60928,2025-10-01,,3,No disponible,885
121773,60550,,348000,4,No disponible,348
121774,60550,2025-05-17,120000,4,No disponible,60
121775,60550,2025-11-05,52000,4,No disponible,52
121776,60550,2025-02-23,592000,4,No disponible,-592
122435,58356,2025-04-24,,1,No disponible,-31
121777,60550,2025-04-05,508000,4,No disponible,508
121778,60550,2026-01-09,,4,No disponible,188
121779,60550,2025-11-03,156000,4,No disponible,156
121780,60550,,76000,4,No disponible,76
121781,61995,2025-04-17,808000,8,No disponible,-808
121785,66019,2025-03-20,-798000,7,No disponible,798
121786,66019,2025-02-28,1386000,7,No disponible,1386
121787,66019,2025-04-19,707000,7,No disponible,707
121799,62464,2025-03-24,1064000,,No disponible,1064
121800,62464,2025-07-31,7672000,8,No disponible,
121801,62464,2025-05-16,168000,8,No disponible,168
121802,62464,2026-03-05,320000,8,No disponible,320
121803,62464,2025-09-10,600000,8,No disponible,600
121804,62464,,,8,No disponible,400
121805,62464,2026-01-13,480000,8,No disponible,480
121806,62464,2025-11-09,704000,8,No disponible,704
121807,62464,2026-02-13,-760000,8,No disponible,760
121810,56901,2025-04-04,990000,10,,990
121811,56901,2025-05-23,-130000,10,No disponible,130
,62141,2025-04-25,405000,9,No disponible,405
121822,62141,,,9,No disponible,-630
,62141,2025-05-03,1242000,9,No disponible,-1242
121826,62141,2025-08-12,-2205000,9,No disponible,2205
,62141,2025-02-18,300000,9,No disponible,540
121837,60795,2025-05-19,752000,8,No disponible,-752
121838,60795,2025-02-10,704000,8,,704
121840,60795,2025-03-18,44000,8,No disponible,-352
121841,62399,2025-08-24,1211000,7,No disponible,1211
121842,62399,2025-01-22,1071000,7,No disponible,1071
