id,empresa,nombre,descripcion,ubicacion,duracion,precio_persona,capacidad,restricciones,fecha_panorama
122372,Expedia Group,Tour,Disfruta de un día en la naturaleza,Elche,2,,26,{},2026-10-26 00:00:00
122373,Contiki,Excursión,Conoce la historia de la ciudad,Elche,1,43000,37,{},2026-10-27 00:00:00
122374,Iberia,,,,,,27,{},
122377,Civitatis,Tour,Descubre la gastronomía local,Torremolinos,3,40000,3,,2025-05-14 00:00:00
122378,Hays Travel,Tour,Conoce la historia de la ciudad,Torremolinos,,46000,30,{},2025-05-15 00:00:00
122379,Vueling,,,,,,15,{},
122380,Air Canada,,,,,,40,{},
122382,Luxury Escapes,Visita,Relájate en la playa,Córdoba,1,42000,32,{},2025-05-18 00:00:00
122395,BCD Travel,Excursión,Conoce la historia de la ciudad,Torrevieja,7,27000,7,{},2025-04-06 00:00:00
122399,G Adventures,Paseo,Conoce la historia de la ciudad,Badajoz,3,76000,42,{},2025-04-09 00:00:00
122403,,Excursión,Descubre la gastronomía local,Badajoz,2,6000,,{},2025-04-13 00:00:00
122408,Kuoni,Tour,Descubre la gastronomía local,Pozuelo de Alarcón,1,,7,{},2025-11-03 00:00:00
122417,,,Descubre la gastronomía local,Fuenlabrada,,24000,5,{},2026-05-31 00:00:00
122418,Air France,,,,,,68,{},
122423,BCD Travel,,Conoce la historia de la ciudad,Barcelona,4,43000,16,{},2025-02-03 00:00:00
122450,Gray Line,,Disfruta de un día en la naturaleza,Collado Villalba,,86000,13,{},2026-01-01 00:00:00
122454,Expedia Group,Visita,Descubre la gastronomía local,Collado Villalba,,26000,44,{},2026-01-05 00:00:00
122457,G Adventures,Paseo,Descubre la gastronomía local,Getafe,2,,26,{},2026-01-07 00:00:00
122458,Intrepid Travel,Tour,Aventúrate en la montaña,Getafe,3,28000,16,{},
122461,Etihad Airways,,,,,,71,{},
122465,Secret Escapes,Tour,Disfruta de un día en la naturaleza,San Fernando,2,,4,{},2025-07-17 00:00:00
122468,BCD Travel,,Relájate en la playa,San Fernando,,66000,6,{},2025-07-20 00:00:00
122469,Air New Zealand,,,,,,9,{},
122473,,Tour,Conoce la historia de la ciudad,Móstoles,6,42000,34,{},
122475,Wizz Air,,,,,,92,{},
122476,Emirates,,,,,,76,,
122478,Viator,Aventura,Relájate en la playa,Alcalá de Guadaira,4,,37,{},2026-02-11 00:00:00
122479,BCD Travel,,Relájate en la playa,Alcalá de Guadaira,7,79000,,{},2026-02-12 00:00:00
122480,Gray Line,,Descubre la gastronomía local,Alcalá de Guadaira,7,100000,39,{},
122481,Civitatis,Paseo,Disfruta de un día en la naturaleza,Alcalá de Guadaira,1,59000,10,{},2026-02-14 00:00:00
122482,Secret Escapes,Paseo,Aventúrate en la montaña,Alcalá de Guadaira,6,75000,48,{},2026-02-15 00:00:00
122490,EasyJet,,,,,,11,{},
122505,National Geographic Expeditions,Excursión,Aventúrate en la montaña,Valencia,1,39000,40,{},2025-08-26 00:00:00
122508,Flight Centre Travel Group,Visita,Relájate en la playa,Alcorcón,5,42000,48,{},2026-06-21 00:00:00
122512,Insight Vacations,Paseo,Relájate en la playa,,2,57000,19,{},2026-06-25 00:00:00
122539,Trafalgar,Paseo,Disfruta de un día en la naturaleza,Santa Coloma de Gramanet,1,78000,37,,2026-02-13 00:00:00
122516,BCD Travel,Visita,,Toledo,4,77000,12,,2026-09-24 00:00:00
122517,Viator,Aventura,Aventúrate en la montaña,Toledo,4,30000,37,{},2026-09-25 00:00:00
122518,Civitatis,Paseo,Disfruta de un día en la naturaleza,Toledo,4,-18000,15,{},2026-09-26 00:00:00
122519,Hays Travel,Excursión,Descubre la gastronomía local,Toledo,2,84000,1,{},2026-09-27 00:00:00
122523,Apple Leisure Group,,Disfruta de un día en la naturaleza,Talavera de la Reina,7,17000,40,{},2025-03-20 00:00:00
122527,JetBlue,,,,,,20,{},
122532,Apple Leisure Group,Paseo,Relájate en la playa,Alcoy,3,73000,10,{},2026-04-09 00:00:00
122536,Thomas Cook,Aventura,Aventúrate en la montaña,Alcoy,6,22000,5,{},
122542,National Geographic Expeditions,Tour,Aventúrate en la montaña,Toledo,4,73000,39,{},2026-02-16 00:00:00
122543,Vueling,,,,,,41,{},
122544,Japan Airlines,,,,,,21,{},
122555,Contiki,Excursión,Disfruta de un día en la naturaleza,San Sebastían de los Reyes,,52000,16,{},2025-03-18 00:00:00
122556,Globus,Excursión,,San Sebastían de los Reyes,2,8000,49,{},2025-03-19 00:00:00
122557,Kuoni,Excursión,Conoce la historia de la ciudad,San Sebastían de los Reyes,4,42000,25,{},2025-03-20 00:00:00
122558,GetYourGuide,Aventura,Disfruta de un día en la naturaleza,San Sebastían de los Reyes,3,99000,1,{},2025-03-21 00:00:00
122559,Exodus Travels,Visita,Descubre la gastronomía local,San Sebastían de los Reyes,4,91000,3,{},2025-03-22 00:00:00
122560,Secret Escapes,Excursión,Aventúrate en la montaña,San Sebastían de los Reyes,,53000,28,{},2025-03-23 00:00:00
122561,Copa Airlines,,,,,,,{},
122563,Qantas,,,,,,92,{},
122565,Booking Holdings,Visita,Conoce la historia de la ciudad,Santiago de Compostela,4,37000,12,{},2025-03-29 00:00:00
122569,G Adventures,Paseo,Relájate en la playa,Bilbao,1,90000,19,{},2025-09-03 00:00:00
122573,Civitatis,Paseo,Conoce la historia de la ciudad,Mérida,5,64000,4,{},2025-09-08 00:00:00
122575,Exodus Travels,,Descubre la gastronomía local,Mérida,6,87000,47,{},2025-09-10 00:00:00
122590,Klook,Paseo,Disfruta de un día en la naturaleza,Barcelona,,35000,41,{},
122592,CWT,Paseo,Descubre la gastronomía local,Barcelona,6,54000,13,{},
122595,Travel Leaders Group,Excursión,Relájate en la playa,Santander,6,57000,22,{},
122596,American Express Global Business Travel,Visita,,Santander,7,,29,{},2026-01-31 00:00:00
122599,Travel Leaders Group,Visita,Relájate en la playa,Santander,7,47000,,{},2026-02-03 00:00:00
122603,Abercrombie & Kent,Tour,Relájate en la playa,Estepona,,,26,{},2026-02-06 00:00:00
122612,Abercrombie & Kent,Excursión,Conoce la historia de la ciudad,,4,66000,34,{},2026-07-24 00:00:00
122613,G Adventures,,Conoce la historia de la ciudad,Oviedo,7,15000,41,{},2026-07-25 00:00:00
122619,Kuoni,,Conoce la historia de la ciudad,Zamora,6,95000,38,{},2026-07-31 00:00:00
122621,KLM,,,,,,21,{},
122625,Etihad Airways,,,,,,79,{},
122627,Avianca,,,,,,,{},
122628,British Airways,,,,,,87,{},
122631,Hays Travel,Tour,Descubre la gastronomía local,Gecho,3,,34,{},2025-12-26 00:00:00
122634,American Express Global Business Travel,,Disfruta de un día en la naturaleza,Gecho,3,7000,1,{},2025-12-29 00:00:00
122635,Air New Zealand,,,,,,10,{},
122636,Copa Airlines,,,,,,79,,
122637,Qantas,,,,,,97,{},
122639,,,Descubre la gastronomía local,Rivas-Vaciamadrid,6,56000,44,{},2025-07-15 00:00:00
122641,American Express Global Business Travel,Paseo,Disfruta de un día en la naturaleza,Rivas-Vaciamadrid,7,72000,23,{},2025-07-17 00:00:00
122644,Contiki,Aventura,Relájate en la playa,Granollers,6,91000,39,{},2025-11-17 00:00:00
122645,Travel Leaders Group,Paseo,Relájate en la playa,Granollers,,25000,19,{},2025-11-18 00:00:00
122646,National Geographic Expeditions,Paseo,Conoce la historia de la ciudad,Granollers,,69000,49,{},2025-11-19 00:00:00
122648,National Geographic Expeditions,Tour,Disfruta de un día en la naturaleza,Granollers,6,,18,{},2025-11-21 00:00:00
122656,All Nippon Airways (ANA),,,,,,71,{},
122657,,,,,,,31,{},
122665,Expedia Group,,Disfruta de un día en la naturaleza,El Prat de LLobregat,2,,49,{},2025-09-04 00:00:00
122680,Civitatis,Paseo,Disfruta de un día en la naturaleza,Gecho,1,16000,30,{},2026-08-06 00:00:00
122683,BDZ (Bulgaria),,,,,,23,{},
122685,NSB (Noruega),,,,,,22,{},
122688,National Geographic Expeditions,Visita,Conoce la historia de la ciudad,Ávila,6,74000,44,{},2026-11-23 00:00:00
122693,,Paseo,,Marbella,1,,35,{},2025-12-25 00:00:00
122695,BCD Travel,Tour,Conoce la historia de la ciudad,Marbella,7,16000,47,{},2025-12-27 00:00:00
122698,National Geographic Expeditions,Aventura,Aventúrate en la montaña,Motril,4,23000,1,{},2026-02-07 00:00:00
122699,Booking Holdings,Visita,Aventúrate en la montaña,Motril,1,20000,32,{},2026-02-08 00:00:00
122713,Intrepid Travel,Tour,Relájate en la playa,Vitoria,7,97000,33,{},2025-07-24 00:00:00
122714,ŽFBH (Bosnia y Herzegovina),,,,,,64,{},
122718,,Excursión,Relájate en la playa,Elche,4,17000,47,{},2025-06-26 00:00:00
122719,Exodus Travels,Excursión,Conoce la historia de la ciudad,Elche,4,55000,5,{},
122720,Hays Travel,Excursión,Descubre la gastronomía local,Elche,2,33000,49,{},2025-06-28 00:00:00
122721,Expedia Group,Paseo,Relájate en la playa,Elche,5,40000,22,{},2025-06-29 00:00:00
122722,PKP (Polonia),,,,,,85,{},
122727,,,Aventúrate en la montaña,Vitoria,3,28000,2,{},2025-07-28 00:00:00
122730,EF Tours,,Relájate en la playa,Vitoria,5,23000,18,{},2025-07-31 00:00:00
122737,Thomas Cook,Tour,Aventúrate en la montaña,Chiclana de la Frontera,4,5000,4,{},2026-11-02 00:00:00
122738,Viator,Excursión,,,,72000,16,{},2026-11-03 00:00:00
122739,Klook,Aventura,Aventúrate en la montaña,Chiclana de la Frontera,2,100000,41,{},2026-11-04 00:00:00
122745,American Express Global Business Travel,Aventura,,Palma de Mallorca,3,,36,{},2026-04-20 00:00:00
122747,Kuoni,Excursión,Relájate en la playa,Palma de Mallorca,6,74000,45,{},
122749,Aeroméxico,,,,,,42,{},
122751,Wizz Air,,,,,,74,{},
122757,Avianca,,,,,,60,{},
122758,United Airlines,,,,,,59,{},
122760,American Express Global Business Travel,Tour,Disfruta de un día en la naturaleza,Talavera de la Reina,2,18000,12,{},2025-01-28 00:00:00
122761,Exodus Travels,Aventura,Disfruta de un día en la naturaleza,Talavera de la Reina,7,51000,24,{},2025-01-29 00:00:00
122762,Exodus Travels,,Disfruta de un día en la naturaleza,Talavera de la Reina,2,61000,39,{},2025-01-30 00:00:00
122773,,,,,,,30,{},
122776,Intrepid Travel,,Aventúrate en la montaña,Salamanca,6,78000,21,{},
122777,Flight Centre Travel Group,,Disfruta de un día en la naturaleza,Salamanca,7,8000,39,{},2025-10-11 00:00:00
122780,Viator,,Disfruta de un día en la naturaleza,Salamanca,3,57000,17,{},2025-10-14 00:00:00
122781,All Nippon Airways (ANA),,,,,,90,{},
122787,Iberia,,,,,,82,{},
122795,Gray Line,Excursión,Conoce la historia de la ciudad,Ferrol,7,80000,22,{},2025-04-05 00:00:00
122823,Klook,Paseo,Disfruta de un día en la naturaleza,Badajoz,1,10000,46,{},2026-08-22 00:00:00
122825,Trafalgar,Paseo,Relájate en la playa,Badajoz,7,83000,42,{},2026-08-24 00:00:00
122832,Gray Line,Visita,Aventúrate en la montaña,Estepona,7,,22,{},2025-11-24 00:00:00
122833,KLM,,,,,,9,,
122834,All Nippon Airways (ANA),,,,,,66,{},
122837,American Express Global Business Travel,Excursión,Relájate en la playa,Ávila,4,-86000,25,{},2026-04-23 00:00:00
122838,Gray Line,Aventura,Relájate en la playa,Ávila,3,,13,{},2026-04-24 00:00:00
122839,Viator,,Descubre la gastronomía local,Ávila,3,96000,35,{},2026-04-25 00:00:00
122840,CWT,Paseo,Descubre la gastronomía local,Ávila,7,47000,43,{},2026-04-26 00:00:00
122841,Hays Travel,Tour,Disfruta de un día en la naturaleza,Ávila,7,-75000,17,,2026-04-27 00:00:00
122844,Air Canada,,,,,,20,{},
122846,CWT,Tour,Relájate en la playa,Cornellá de Llobregat,3,,44,{},2025-09-24 00:00:00
122853,Air Canada,,,,,,31,{},
122854,Copa Airlines,,,,,,3,{},
122865,Booking Holdings,Tour,Aventúrate en la montaña,Roquetas de Mar,3,6000,23,{},2026-08-19 00:00:00
122871,Trafalgar,Tour,Descubre la gastronomía local,Manresa,1,22000,31,{},2026-09-29 00:00:00
122872,Globus,Excursión,,,5,47000,11,{},2026-09-30 00:00:00
122873,Expedia Group,Tour,Aventúrate en la montaña,Manresa,3,85000,,{},2026-10-01 00:00:00
122874,Thomas Cook,Excursión,Disfruta de un día en la naturaleza,Manresa,2,93000,37,{},2026-10-02 00:00:00
122881,Secret Escapes,Tour,,Santa Lucía de Tirajana,2,33000,4,{},
122883,G Adventures,Visita,Conoce la historia de la ciudad,Santa Lucía de Tirajana,4,51000,1,{},
122888,Klook,,Aventúrate en la montaña,Benidorm,2,67000,41,{},2026-03-07 00:00:00
122892,Viator,Aventura,Descubre la gastronomía local,Avilés,6,100000,50,{},
122894,Abercrombie & Kent,Aventura,Descubre la gastronomía local,Avilés,1,67000,32,{},2026-03-14 00:00:00
122899,,Aventura,Aventúrate en la montaña,Burgos,7,7000,46,{},2025-09-11 00:00:00
122900,Trafalgar,Visita,,Burgos,1,63000,27,{},2025-09-12 00:00:00
122905,Luxury Escapes,Tour,Relájate en la playa,Badalona,1,11000,30,{},
122908,GetYourGuide,Aventura,,Badalona,5,73000,3,{},2026-05-28 00:00:00
122913,Southwest Airlines,,,,,,39,{},
122925,Trafalgar,Tour,Aventúrate en la montaña,,6,,5,{},2025-05-26 00:00:00
122928,,Aventura,Aventúrate en la montaña,Collado Villalba,3,29000,16,{},2025-05-29 00:00:00
122933,NSB (Noruega),,,,,,64,{},
122939,Tripadvisor,Excursión,Aventúrate en la montaña,Leganés,3,51000,47,{},2026-11-16 00:00:00
122941,All Nippon Airways (ANA),,,,,,8,{},
122947,TUI Group,,Descubre la gastronomía local,Málaga,2,20000,7,{},2026-10-29 00:00:00
122948,,,Descubre la gastronomía local,Málaga,6,44000,7,{},
123000,Expedia Group,Visita,Disfruta de un día en la naturaleza,,1,46000,15,{},2026-11-03 00:00:00
122953,LATAM Airlines,,,,,,79,{},
122960,Emirates,,,,,,45,{},
122962,TUI Group,Aventura,Conoce la historia de la ciudad,Motril,2,34000,35,{},2026-11-26 00:00:00
122963,Klook,Aventura,Relájate en la playa,Motril,4,99000,12,{},2026-11-27 00:00:00
122964,CWT,Paseo,Conoce la historia de la ciudad,Motril,5,,44,{},2026-11-28 00:00:00
122965,Travel Leaders Group,Aventura,Relájate en la playa,Motril,1,98000,39,{},2026-11-29 00:00:00
122966,KLM,,,,,,14,{},
122968,Viator,Paseo,Conoce la historia de la ciudad,Avilés,5,90000,30,{},2026-12-03 00:00:00
122969,Secret Escapes,Aventura,Relájate en la playa,Avilés,1,78000,25,{},2026-12-04 00:00:00
122970,Booking Holdings,Excursión,Aventúrate en la montaña,Avilés,2,24000,47,{},2026-12-05 00:00:00
122971,JetBlue,,,,,,12,{},
123025,BCD Travel,Aventura,Aventúrate en la montaña,Puertollano,7,62000,13,{},2026-06-04 00:00:00
122976,Kuoni,,Relájate en la playa,Fuengirola,4,72000,5,{},2025-05-07 00:00:00
122979,Apple Leisure Group,Paseo,Conoce la historia de la ciudad,Fuengirola,1,31000,39,{},2025-05-10 00:00:00
122990,Luxury Escapes,Aventura,Conoce la historia de la ciudad,Santander,5,54000,19,{},
122992,Secret Escapes,,Descubre la gastronomía local,Santander,2,40000,33,{},2025-05-03 00:00:00
122993,Gray Line,Aventura,Conoce la historia de la ciudad,Santander,5,7000,10,,2025-05-04 00:00:00
124741,Qantas,,,,,,23,{},
122994,Flight Centre Travel Group,Visita,,Santander,1,12000,49,{},2025-05-05 00:00:00
123012,Apple Leisure Group,Tour,Aventúrate en la montaña,Orense,5,100000,,{},2025-03-20 00:00:00
123015,Kuoni,Tour,Descubre la gastronomía local,Toledo,6,90000,30,{},2025-02-27 00:00:00
123016,CWT,Paseo,Relájate en la playa,Toledo,6,35000,10,{},2025-02-28 00:00:00
123017,Luxury Escapes,Excursión,Disfruta de un día en la naturaleza,Toledo,6,71000,2,{},2025-03-01 00:00:00
123018,Flight Centre Travel Group,Paseo,Conoce la historia de la ciudad,Toledo,6,35000,11,{},2025-03-02 00:00:00
123022,EasyJet,,,,,,8,{},
123026,Trafalgar,Paseo,Conoce la historia de la ciudad,Puertollano,2,,29,{},2026-06-05 00:00:00
123027,CWT,Visita,Disfruta de un día en la naturaleza,Puertollano,3,49000,2,{},
123028,Viator,Visita,Descubre la gastronomía local,Puertollano,2,39000,29,{},2026-06-07 00:00:00
123029,Abercrombie & Kent,Paseo,Disfruta de un día en la naturaleza,Puertollano,5,97000,26,{},2026-06-08 00:00:00
123038,CWT,Paseo,Aventúrate en la montaña,Vigo,4,9000,22,{},2025-03-04 00:00:00
123044,Expedia Group,Aventura,Aventúrate en la montaña,Mollet del Vallés,2,,18,{},2025-03-11 00:00:00
123047,Travel Leaders Group,,Disfruta de un día en la naturaleza,Mollet del Vallés,5,75000,1,{},2025-03-14 00:00:00
123048,American Express Global Business Travel,Paseo,Disfruta de un día en la naturaleza,Mollet del Vallés,7,42000,31,{},2025-03-15 00:00:00
123049,,,Disfruta de un día en la naturaleza,Mollet del Vallés,3,49000,50,{},2025-03-16 00:00:00
123050,Spirit Airlines,,,,,,34,{},
123055,BCD Travel,,Descubre la gastronomía local,Getafe,3,78000,50,{},2025-07-18 00:00:00
123062,Travel Leaders Group,Paseo,Disfruta de un día en la naturaleza,Málaga,7,71000,2,{},
123071,Insight Vacations,Tour,Aventúrate en la montaña,El Ejido,3,17000,35,{},
123075,Civitatis,Paseo,Descubre la gastronomía local,Cornellá de Llobregat,5,46000,31,{},2026-08-24 00:00:00
123076,Intrepid Travel,Visita,Disfruta de un día en la naturaleza,Cornellá de Llobregat,2,44000,41,{},2026-08-25 00:00:00
123077,BCD Travel,Aventura,Relájate en la playa,Cornellá de Llobregat,,67000,13,{},2026-08-26 00:00:00
123081,British Airways,,,,,,61,{},
123082,Lufthansa,,,,,,34,{},
123086,WestJet,,,,,,38,{},
123087,EasyJet,,,,,,44,{},
123091,Viator,Paseo,Aventúrate en la montaña,Algeciras,1,16000,29,{},2025-09-25 00:00:00
123095,Klook,Excursión,Conoce la historia de la ciudad,Algeciras,3,22000,13,{},2025-09-29 00:00:00
123099,Civitatis,Paseo,Conoce la historia de la ciudad,Parla,6,84000,42,{},
123113,Intrepid Travel,,Relájate en la playa,Collado Villalba,1,57000,40,{},2025-10-03 00:00:00
123114,Travel Leaders Group,Aventura,Disfruta de un día en la naturaleza,Collado Villalba,6,,9,{},2025-10-04 00:00:00
123115,Thomas Cook,Aventura,,Collado Villalba,7,90000,42,{},2025-10-05 00:00:00
123130,Flight Centre Travel Group,Excursión,Conoce la historia de la ciudad,Sevilla,6,10000,9,{},2026-10-27 00:00:00
123141,Vueling,,,,,,55,{},
123144,EF Tours,Excursión,Relájate en la playa,Ferrol,7,74000,42,{},2026-08-11 00:00:00
123160,National Geographic Expeditions,Visita,Disfruta de un día en la naturaleza,Lorca,1,78000,10,{},2025-05-06 00:00:00
123161,Kuoni,Excursión,Conoce la historia de la ciudad,,6,46000,33,{},
123163,Intrepid Travel,Excursión,Conoce la historia de la ciudad,Lorca,1,34000,35,{},2025-05-09 00:00:00
123164,Secret Escapes,Excursión,Conoce la historia de la ciudad,Lorca,7,61000,29,{},
123167,Alaska Airlines,,,,,,19,{},
123168,Etihad Airways,,,,,,55,{},
123169,,,,,,,47,{},
123177,Exodus Travels,Excursión,Aventúrate en la montaña,Hospitalet de LLobregat,6,18000,38,{},2026-02-27 00:00:00
123179,Thomas Cook,Aventura,Relájate en la playa,Hospitalet de LLobregat,7,34000,10,{},2026-03-01 00:00:00
123185,G Adventures,,Descubre la gastronomía local,Paterna,2,6000,37,{},2026-06-20 00:00:00
123187,BCD Travel,Paseo,Disfruta de un día en la naturaleza,Paterna,5,44000,40,{},2026-06-22 00:00:00
123197,BCD Travel,Visita,Relájate en la playa,Valencia,6,-39000,37,{},
123204,Gray Line,Visita,Aventúrate en la montaña,Sabadell,6,17000,46,{},2026-05-15 00:00:00
123205,Civitatis,Visita,Disfruta de un día en la naturaleza,Sabadell,7,75000,30,{},2026-05-16 00:00:00
123206,CWT,Paseo,Descubre la gastronomía local,Sabadell,2,31000,,{},
123207,,Aventura,Conoce la historia de la ciudad,Sabadell,6,15000,30,{},2026-05-18 00:00:00
123208,CWT,Paseo,,Sabadell,7,51000,13,{},2026-05-19 00:00:00
123217,Hays Travel,Excursión,,Jerez de la Frontera,2,95000,23,{},2026-03-29 00:00:00
123222,Intrepid Travel,,Descubre la gastronomía local,Jerez de la Frontera,6,88000,44,{},2026-04-03 00:00:00
123225,Insight Vacations,Excursión,Disfruta de un día en la naturaleza,Segovia,3,71000,44,{},2026-04-06 00:00:00
123229,Hays Travel,Aventura,Conoce la historia de la ciudad,Segovia,5,92000,32,{},2026-04-10 00:00:00
123238,National Geographic Expeditions,Excursión,,Fuenlabrada,2,64000,12,{},2026-08-18 00:00:00
123245,JetBlue,,,,,,4,{},
123247,,Paseo,Disfruta de un día en la naturaleza,,2,44000,6,{},2026-03-04 00:00:00
123248,GetYourGuide,Aventura,Disfruta de un día en la naturaleza,Cartagena,1,52000,17,{},2026-03-05 00:00:00
123250,,Tour,Relájate en la playa,Cartagena,6,68000,18,{},2026-03-07 00:00:00
123276,Apple Leisure Group,Excursión,Aventúrate en la montaña,Albacete,4,31000,17,{},
123251,Emirates,,,,,,4,{},
123253,Civitatis,Aventura,Aventúrate en la montaña,Pozuelo de Alarcón,3,36000,24,{},
123258,Thomas Cook,Excursión,Aventúrate en la montaña,Roquetas de Mar,1,87000,4,{},2025-08-18 00:00:00
123259,Trafalgar,Aventura,Descubre la gastronomía local,Roquetas de Mar,3,81000,22,{},
123260,Luxury Escapes,Tour,,Roquetas de Mar,3,77000,8,{},2025-08-20 00:00:00
123274,VRZ (Croacia),,,,,,51,{},
123277,Expedia Group,Paseo,Relájate en la playa,Albacete,7,,21,{},2025-02-21 00:00:00
123290,CWT,Excursión,Conoce la historia de la ciudad,Torrevieja,3,22000,39,{},2026-10-19 00:00:00
123300,American Express Global Business Travel,Aventura,Conoce la historia de la ciudad,,6,45000,38,{},2026-06-25 00:00:00
